3e-09	3e-08	2000	4000	2000	1.5e-12	0
1	-0.0089	0.003	0.00300002	1.88853e-08	0.00300002	6.60348e-12
2	-0.0112	0.004	0.00400002	1.65332e-08	0.00400002	7.86156e-12
3	-0.0135	0.005	0.00500002	1.53282e-08	0.00500002	8.3174e-12
4	-0.0158	0.006	0.00600001	1.46061e-08	0.00600001	8.50044e-12
5	-0.0181	0.007	0.00700001	1.41463e-08	0.00700001	8.55378e-12
6	-0.0204	0.008	0.00800001	1.38415e-08	0.00800001	8.53192e-12
7	-0.0227	0.009	0.00900001	1.36303e-08	0.00900001	8.46614e-12
8	-0.025	0.01	0.01	1.34769e-08	0.01	8.37398e-12
3e-09	3e-08	2000	4000	2000	1.5e-12	0
1	-0.0112	0.004	0.00400002	2.05474e-08	0.00400002	1.34318e-13
2	-0.0135	0.005	0.00500002	1.77428e-08	0.00500002	2.54233e-12
3	-0.0158	0.006	0.00600002	1.63971e-08	0.00600002	3.30379e-12
4	-0.0181	0.007	0.00700002	1.5598e-08	0.00700002	3.64556e-12
5	-0.0204	0.008	0.00800002	1.5091e-08	0.00800002	3.80721e-12
6	-0.0227	0.009	0.00900001	1.47572e-08	0.00900001	3.87975e-12
7	-0.025	0.01	0.01	1.45285e-08	0.01	3.90496e-12
3e-09	3e-08	2000	4000	2000	1.5e-12	0
1	-0.0112	0.004	0.00400002	2.21226e-08	0	0.00400002
2	-0.0135	0.005	0.00500002	1.83828e-08	0	0.00500002
3	-0.0158	0.006	0.00600002	1.68528e-08	0.00600002	1.69228e-13
4	-0.0181	0.007	0.00700002	1.59815e-08	0.00700002	6.38442e-13
5	-0.0204	0.008	0.00800002	1.54431e-08	0.00800002	8.61554e-13
6	-0.0227	0.009	0.00900002	1.5096e-08	0.00900002	9.64824e-13
7	-0.025	0.01	0.01	1.48622e-08	0.01	1.00952e-12
3e-09	3e-08	2000	4000	2000	1.5e-12	0
1	-0.0158	0.006	0.00600002	2.39586e-08	0	0.00600002
2	-0.0181	0.007	0.00700002	1.94529e-08	0	0.00700002
3	-0.0204	0.008	0.00800002	1.79349e-08	0.00800002	9.90921e-13
4	-0.0227	0.009	0.00900002	1.70843e-08	0.00900002	1.45783e-12
5	-0.025	0.01	0.01	1.6563e-08	0.01	1.68791e-12
3e-09	3e-08	2000	4000	2000	1.5e-12	0
1	-0.0135	0.005	0.00500002	2.12713e-08	0	0.00500002
2	-0.0158	0.006	0.00600002	1.84039e-08	0	0.00600002
3	-0.0181	0.007	0.00700002	1.70906e-08	0	0.00700002
4	-0.0204	0.008	0.00800002	1.63307e-08	0	0.00800002
5	-0.0227	0.009	0.00900002	1.58609e-08	0	0.00900002
6	-0.025	0.01	0.01	1.55577e-08	0	0.01
3e-09	3e-08	2000	4000	2000	1.5e-12	0
1	-0.0135	0.005	0.00500002	2.24736e-08	0	0.00500002
2	-0.0158	0.006	0.00600002	1.9071e-08	0.00600002	1.42268e-12
3	-0.0181	0.007	0.00700002	1.76777e-08	0.00700002	2.32344e-12
4	-0.0204	0.008	0.00800002	1.68929e-08	0.00800002	2.71688e-12
5	-0.0227	0.009	0.00900002	1.64137e-08	0.00900002	2.90744e-12
6	-0.025	0.01	0.01	1.61063e-08	0.01	3.00103e-12
3e-09	3e-08	2000	4000	2000	1.5e-12	0
1	-0.0135	0.005	0.00500002	2.01533e-08	0.00500002	3.44439e-13
2	-0.0158	0.006	0.00600002	1.79063e-08	0.00600002	2.05858e-12
3	-0.0181	0.007	0.00700002	1.67438e-08	0.00700002	2.69305e-12
4	-0.0204	0.008	0.00800002	1.60422e-08	0.00800002	2.99595e-12
5	-0.0227	0.009	0.00900002	1.55952e-08	0.00900002	3.14637e-12
6	-0.025	0.01	0.01	1.52997e-08	0.01	3.218e-12
3e-09	3e-08	2000	4000	2000	1.5e-12	0
1	-0.0112	0.004	0.00400002	1.93229e-08	0.00400002	7.49966e-12
2	-0.0135	0.005	0.00500002	1.71894e-08	0.00500002	8.59962e-12
3	-0.0158	0.006	0.00600002	1.60739e-08	0.00600002	9.01142e-12
4	-0.0181	0.007	0.00700002	1.54034e-08	0.00700002	9.19751e-12
5	-0.0204	0.008	0.00800001	1.49778e-08	0.00800001	9.27391e-12
6	-0.0227	0.009	0.00900001	1.46961e-08	0.00900001	9.3043e-12
7	-0.025	0.01	0.01	1.45006e-08	0.01	9.30608e-12
3e-09	3e-08	2000	4000	2000	1.5e-12	0
1	-0.0158	0.006	0.00600002	2.12171e-08	0	0.00600002
2	-0.0181	0.007	0.00700002	1.87553e-08	0	0.00700002
3	-0.0204	0.008	0.00800002	1.75743e-08	0.00800002	6.28352e-13
4	-0.0227	0.009	0.00900002	1.68832e-08	0.00900002	1.02434e-12
5	-0.025	0.01	0.01	1.64526e-08	0.01	1.21938e-12
3e-09	3e-08	2000	4000	2000	1.5e-12	0
1	-0.0135	0.005	0.00500002	1.93601e-08	0.00500002	4.61381e-12
2	-0.0158	0.006	0.00600002	1.74608e-08	0.00600002	5.72344e-12
3	-0.0181	0.007	0.00700002	1.64336e-08	0.00700002	6.16113e-12
4	-0.0204	0.008	0.00800002	1.58076e-08	0.00800002	6.36838e-12
5	-0.0227	0.009	0.00900002	1.5407e-08	0.00900002	6.46392e-12
6	-0.025	0.01	0.01	1.51402e-08	0.01	6.50789e-12
3e-09	3e-08	2000	4000	2000	1.5e-12	0
1	-0.0135	0.005	0.00500002	2.01883e-08	0	0.00500002
2	-0.0158	0.006	0.00600002	1.7954e-08	0.00600002	1.56736e-12
3	-0.0181	0.007	0.00700002	1.68168e-08	0.00700002	2.26483e-12
4	-0.0204	0.008	0.00800002	1.61436e-08	0.00800002	2.58797e-12
5	-0.0227	0.009	0.00900002	1.57227e-08	0.00900002	2.74343e-12
6	-0.025	0.01	0.01	1.5448e-08	0.01	2.81495e-12
3e-09	3e-08	2000	4000	2000	1.5e-12	0
1	-0.0089	0.003	0.00300002	2.08372e-08	0	0.00300002
2	-0.0112	0.004	0.00400002	1.74272e-08	0.00400002	1.04278e-12
3	-0.0135	0.005	0.00500002	1.59158e-08	0.00500002	1.73287e-12
4	-0.0158	0.006	0.00600002	1.50376e-08	0.00600002	2.02255e-12
5	-0.0181	0.007	0.00700001	1.44849e-08	0.00700001	2.13347e-12
6	-0.0204	0.008	0.00800001	1.41226e-08	0.00800001	2.1501e-12
7	-0.0227	0.009	0.00900001	1.38757e-08	0.00900001	2.1155e-12
8	-0.025	0.01	0.01	1.36999e-08	0.01	2.05251e-12
3e-09	3e-08	2000	4000	2000	1.5e-12	0
1	-0.0135	0.005	0.00500002	2.22716e-08	0	0.00500002
2	-0.0158	0.006	0.00600002	1.87744e-08	0.00600002	2.45506e-12
3	-0.0181	0.007	0.00700002	1.7338e-08	0.00700002	3.35413e-12
4	-0.0204	0.008	0.00800002	1.65217e-08	0.00800002	3.74941e-12
5	-0.0227	0.009	0.00900002	1.60204e-08	0.00900002	3.93685e-12
6	-0.025	0.01	0.01	1.56986e-08	0.01	4.02753e-12
3e-09	3e-08	2000	4000	2000	1.5e-12	0
1	-0.0135	0.005	0.00500002	1.92942e-08	0	0.00500002
2	-0.0158	0.006	0.00600002	1.74596e-08	0	0.00600002
3	-0.0181	0.007	0.00700002	1.64605e-08	0.00700002	7.96169e-14
4	-0.0204	0.008	0.00800002	1.58531e-08	0.00800002	3.4793e-13
5	-0.0227	0.009	0.00900002	1.54661e-08	0.00900002	4.78829e-13
6	-0.025	0.01	0.01	1.52088e-08	0.01	5.38109e-13
3e-09	3e-08	2000	4000	2000	1.5e-12	0
1	-0.0135	0.005	0.00500002	2.33847e-08	0	0.00500002
2	-0.0158	0.006	0.00600002	1.89575e-08	0.00600002	1.66576e-12
3	-0.0181	0.007	0.00700002	1.73746e-08	0.00700002	2.65005e-12
4	-0.0204	0.008	0.00800002	1.64783e-08	0.00800002	3.07563e-12
5	-0.0227	0.009	0.00900002	1.5924e-08	0.00900002	3.27855e-12
6	-0.025	0.01	0.01	1.55669e-08	0.01	3.37942e-12
3e-09	3e-08	2000	4000	2000	1.5e-12	0
1	-0.0158	0.006	0.00600002	2.26876e-08	0	0.00600002
2	-0.0181	0.007	0.00700002	1.94055e-08	0.00700002	2.41605e-12
3	-0.0204	0.008	0.00800002	1.80406e-08	0.00800002	3.41024e-12
4	-0.0227	0.009	0.00900002	1.72617e-08	0.00900002	3.85234e-12
5	-0.025	0.01	0.01	1.67809e-08	0.01	4.07325e-12
3e-09	3e-08	2000	4000	2000	1.5e-12	0
1	-0.0135	0.005	0.00500002	1.90286e-08	0	0.00500002
2	-0.0158	0.006	0.00600002	1.72121e-08	0.00600002	6.82097e-13
3	-0.0181	0.007	0.00700002	1.62081e-08	0.00700002	1.19199e-12
