3e-09	3e-08	2000	4000	2000	1.5e-12	20
3e-09	3e-08	2000	4000	2000	1.5e-12	20
1	0.003	0.001	0.00100001	1.37334e-08	0	0.00100001
2	0.005	0.002	0.00200001	1.34707e-08	0	0.00200001
3	0.01	0.003	0.00300001	1.32064e-08	0	0.00300001
4	0.015	0.004	0.00400001	1.31056e-08	0	0.00400001
5	0.02	0.005	0.00500001	1.30516e-08	0	0.00500001
6	0.03	0.006	0.00600001	1.29942e-08	0	0.00600001
7	0.05	0.007	0.00700001	1.29553e-08	0	0.00700001
8	0.1	0.008	0.00800001	1.29251e-08	0	0.00800001
9	0.2	0.009	0.00900001	1.28902e-08	0	0.00900001
10	0.5	0.01	0.01	1.28367e-08	0	0.01
11	1	0.011	0.011	1.27852e-08	0	0.011
12	1.1	0.012	0.012	1.27772e-08	0	0.012
13	1.2	0.013	0.013	1.27698e-08	0	0.013
14	1.3	0.014	0.014	1.27625e-08	0	0.014
15	1.4	0.015	0.015	1.27551e-08	0	0.015
16	1.5	0.016	0.016	1.27465e-08	0	0.016
3e-09	3e-08	2000	4000	2000	1.5e-12	20
3e-09	3e-08	2000	4000	2000	1.5e-12	20
3e-09	3e-08	2000	4000	2000	1.5e-12	20
3e-09	3e-08	2000	4000	2000	1.5e-12	20
1	0.003	0.001	0.00100001	1.39215e-08	0	0.00100001
2	0.005	0.002	0.00200001	1.3722e-08	0	0.00200001
3	0.01	0.003	0.00300001	1.34951e-08	0	0.00300001
4	0.015	0.004	0.00400001	1.34036e-08	0	0.00400001
5	0.02	0.005	0.00500001	1.33531e-08	0	0.00500001
6	0.03	0.006	0.00600001	1.32998e-08	0	0.00600001
7	0.05	0.007	0.00700001	1.32655e-08	0	0.00700001
8	0.1	0.008	0.00800001	1.32369e-08	0	0.00800001
9	0.2	0.009	0.00900001	1.3206e-08	0	0.00900001
10	0.5	0.01	0.01	1.31524e-08	0	0.01
11	1	0.011	0.011	1.3097e-08	0	0.011
12	1.1	0.012	0.012	1.30883e-08	0	0.012
13	1.2	0.013	0.013	1.30803e-08	0	0.013
14	1.3	0.014	0.014	1.30728e-08	0	0.014
15	1.4	0.015	0.015	1.30659e-08	0	0.015
16	1.5	0.016	0.016	1.30595e-08	0	0.016
3e-09	3e-08	2000	4000	2000	1.5e-12	20
1	0.003	0.001	0.00100001	1.44584e-08	0	0.00100001
2	0.005	0.002	0.00200001	1.42435e-08	0	0.00200001
3	0.01	0.003	0.00300001	1.40208e-08	0	0.00300001
4	0.015	0.004	0.00400001	1.39332e-08	0	0.00400001
5	0.02	0.005	0.00500001	1.38838e-08	0	0.00500001
6	0.03	0.006	0.00600001	1.38324e-08	0	0.00600001
7	0.05	0.007	0.00700001	1.37966e-08	0	0.00700001
8	0.1	0.008	0.00800001	1.37584e-08	0	0.00800001
9	0.2	0.009	0.00900001	1.37178e-08	0	0.00900001
10	0.5	0.01	0.01	1.36533e-08	0	0.01
11	1	0.011	0.011	1.35889e-08	0	0.011
12	1.1	0.012	0.012	1.35793e-08	0	0.012
13	1.2	0.013	0.013	1.35707e-08	0	0.013
14	1.3	0.014	0.014	1.35627e-08	0	0.014
15	1.4	0.015	0.015	1.35551e-08	0	0.015
16	1.5	0.016	0.016	1.35477e-08	0	0.016
3e-09	3e-08	2000	4000	2000	1.5e-12	20
1	0.003	0.001	0.00100001	1.31684e-08	0	0.00100001
2	0.005	0.002	0.00200001	1.29769e-08	0	0.00200001
3	0.01	0.003	0.00300001	1.27962e-08	0	0.00300001
4	0.015	0.004	0.00400001	1.2721e-08	0	0.00400001
5	0.02	0.005	0.00500001	1.26784e-08	0	0.00500001
6	0.03	0.006	0.00600001	1.26402e-08	0	0.00600001
7	0.05	0.007	0.00700001	1.2616e-08	0	0.00700001
8	0.1	0.008	0.00800001	1.25865e-08	0	0.00800001
9	0.2	0.009	0.00900001	1.25511e-08	0	0.00900001
10	0.5	0.01	0.01	1.24836e-08	0	0.01
11	1	0.011	0.011	1.24164e-08	0	0.011
12	1.1	0.012	0.012	1.24066e-08	0	0.012
13	1.2	0.013	0.013	1.23977e-08	0	0.013
14	1.3	0.014	0.014	1.23897e-08	0	0.014
15	1.4	0.015	0.015	1.23824e-08	0	0.015
16	1.5	0.016	0.016	1.23757e-08	0	0.016
3e-09	3e-08	2000	4000	2000	1.5e-12	20
3e-09	3e-08	2000	4000	2000	1.5e-12	20
1	0.003	0.001	0.00100002	1.50974e-08	0	0.00100002
2	0.005	0.002	0.00200001	1.48651e-08	0	0.00200001
3	0.01	0.003	0.00300001	1.46107e-08	0	0.00300001
4	0.015	0.004	0.00400001	1.45088e-08	0	0.00400001
5	0.02	0.005	0.00500001	1.44519e-08	0	0.00500001
6	0.03	0.006	0.00600001	1.43899e-08	0	0.00600001
7	0.05	0.007	0.00700001	1.43445e-08	0	0.00700001
8	0.1	0.008	0.00800001	1.43024e-08	0	0.00800001
9	0.2	0.009	0.00900001	1.42582e-08	0	0.00900001
10	0.5	0.01	0.01	1.41909e-08	0	0.01
11	1	0.011	0.011	1.41256e-08	0	0.011
12	1.1	0.012	0.012	1.41159e-08	0	0.012
13	1.2	0.013	0.013	1.4107e-08	0	0.013
14	1.3	0.014	0.014	1.40989e-08	0	0.014
15	1.4	0.015	0.015	1.40911e-08	0	0.015
16	1.5	0.016	0.016	1.40836e-08	0	0.016
